date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:26:52	73098/73098	---M--	200	added ('OK')	image/png	etag:%225a583ac2-11d8a%22	http://troika.ieeedtu.com/img/ICONS/MIST1.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/ICONS/MIST1.png	(from http://troika.ieeedtu.com/events.html)
04:26:52	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:26:41%20GMT	http://troika.ieeedtu.com/npmcdn.com/isotope-layout%403.0.4/dist/isotope.pkgd.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/npmcdn.com/isotope-layout@3.0.4/dist/isotope.pkgd.js	(from http://troika.ieeedtu.com/events.html)
04:26:54	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%225a583ac2-15283%22	http://troika.ieeedtu.com/javaScript/jquery.min.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/jquery.min.js	(from http://troika.ieeedtu.com/events.html)
04:26:55	5309/5309	---M--	200	added ('OK')	application/javascript	etag:%225a47bd3f-14bd%22	http://troika.ieeedtu.com/javaScript/event-script.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/event-script.js	(from http://troika.ieeedtu.com/events.html)
04:26:55	40847/40847	---M--	200	added ('OK')	application/javascript	etag:%225a583ac2-9f8f%22	http://troika.ieeedtu.com/javaScript/isotope.pkgd.min.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/isotope.pkgd.min.js	(from http://troika.ieeedtu.com/events.html)
04:27:02	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%224083f5d376eb849a458cc790b53ba080%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css	C:/Users/Ezby/Downloads/pk.com/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css	(from http://troika.ieeedtu.com/schedule.html)
04:27:06	4559/4559	---M--	200	added ('OK')	text/css	etag:%225a47bd3f-11cf%22	http://troika.ieeedtu.com/css/slick.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/slick.css	(from http://troika.ieeedtu.com/schedule.html)
04:27:11	29809/29809	---M--	200	added ('OK')	text/css	etag:%225a583ac2-7471%22	http://troika.ieeedtu.com/css/event-style.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/event-style.css	(from http://troika.ieeedtu.com/schedule.html)
04:27:24	41950/41950	---M--	200	added ('OK')	application/javascript	etag:%225a47bd3f-a3de%22	http://troika.ieeedtu.com/javaScript/slick.min.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/slick.min.js	(from http://troika.ieeedtu.com/schedule.html)
04:27:26	5339/5339	---M--	200	added ('OK')	application/javascript	etag:%225a47bd3f-14db%22	http://troika.ieeedtu.com/javaScript/jquery.countdown.min.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/jquery.countdown.min.js	(from http://troika.ieeedtu.com/schedule.html)
04:27:30	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/Users/Ezby/Downloads/pk.com/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://troika.ieeedtu.com/schedule.html)
04:27:32	1242/1242	---M--	200	added ('OK')	application/javascript	etag:%225a583ac2-4da%22	http://troika.ieeedtu.com/javaScript/app.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/app.js	(from http://troika.ieeedtu.com/schedule.html)
04:27:43	27629/27629	---M--	200	added ('OK')	image/png	etag:%225a583ac2-6bed%22	http://troika.ieeedtu.com/img/sponsors/CB.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/CB.png	(from http://troika.ieeedtu.com/sponsors.html)
04:27:45	5772/5772	---M--	200	added ('OK')	image/png	etag:%225a583ac2-168c%22	http://troika.ieeedtu.com/img/sponsors/codepen.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/codepen.png	(from http://troika.ieeedtu.com/sponsors.html)
04:27:45	4118/4118	---M--	200	added ('OK')	image/png	etag:%225a583ac2-1016%22	http://troika.ieeedtu.com/img/sponsors/flock.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/flock.png	(from http://troika.ieeedtu.com/sponsors.html)
04:27:47	51240/51240	---M--	200	added ('OK')	image/png	etag:%225a583ac2-c828%22	http://troika.ieeedtu.com/img/sponsors/cb1.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/cb1.png	(from http://troika.ieeedtu.com/sponsors.html)
04:27:51	22851/22851	---M--	200	added ('OK')	image/png	etag:%225a583ac2-5943%22	http://troika.ieeedtu.com/img/sponsors/img-6.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/img-6.png	(from http://troika.ieeedtu.com/sponsors.html)
04:27:52	39531/39531	---M--	200	added ('OK')	image/png	etag:%225a583ac2-9a6b%22	http://troika.ieeedtu.com/img/sponsors/img-5.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/img-5.png	(from http://troika.ieeedtu.com/sponsors.html)
04:27:53	9478/9478	---M--	200	added ('OK')	image/png	etag:%225a583ac2-2506%22	http://troika.ieeedtu.com/img/sponsors/img-9.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/img-9.png	(from http://troika.ieeedtu.com/sponsors.html)
04:28:01	20325/20325	---M--	200	added ('OK')	image/png	etag:%225a583ac2-4f65%22	http://troika.ieeedtu.com/img/sponsors/zebronics.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/zebronics.png	(from http://troika.ieeedtu.com/sponsors.html)
04:28:01	2971/2971	---M--	200	added ('OK')	image/png	etag:%225a583ac2-b9b%22	http://troika.ieeedtu.com/img/sponsors/ola.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/ola.png	(from http://troika.ieeedtu.com/sponsors.html)
04:28:03	5566/5566	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-15be%22	http://troika.ieeedtu.com/img/sponsors/sbi.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/sbi.jpg	(from http://troika.ieeedtu.com/sponsors.html)
04:28:05	10457/10457	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-28d9%22	http://troika.ieeedtu.com/img/sponsors/sail.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/sail.jpg	(from http://troika.ieeedtu.com/sponsors.html)
04:28:22	2710376/2710376	---M--	200	added ('OK')	application/octet-stream	etag:%225a583ac2-295b68%22	http://troika.ieeedtu.com/assets/sun-obj/sun.gltf	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/sun-obj/sun.gltf	(from http://troika.ieeedtu.com/index.html)
04:28:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:28:11%20GMT	http://troika.ieeedtu.com/fonts/glyphicons-halflings-regular.eot	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/fonts/glyphicons-halflings-regular.76.delayed	(from http://troika.ieeedtu.com/css/bootstrap.min.css)
04:28:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:28:11%20GMT	http://troika.ieeedtu.com/fonts/glyphicons-halflings-regulard41d.eot?	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/fonts/glyphicons-halflings-regulard41dd41d.eot	(from http://troika.ieeedtu.com/css/bootstrap.min.css)
04:28:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:28:11%20GMT	http://troika.ieeedtu.com/fonts/glyphicons-halflings-regular.woff2	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/fonts/glyphicons-halflings-regular.woff2	(from http://troika.ieeedtu.com/css/bootstrap.min.css)
04:28:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:28:12%20GMT	http://troika.ieeedtu.com/fonts/glyphicons-halflings-regular.woff	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/fonts/glyphicons-halflings-regular.woff	(from http://troika.ieeedtu.com/css/bootstrap.min.css)
04:28:24	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:28:12%20GMT	http://troika.ieeedtu.com/fonts/glyphicons-halflings-regular.ttf	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/fonts/glyphicons-halflings-regular.ttf	(from http://troika.ieeedtu.com/css/bootstrap.min.css)
04:28:24	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:28:12%20GMT	http://troika.ieeedtu.com/fonts/glyphicons-halflings-regular.svg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/fonts/glyphicons-halflings-regular.svg	(from http://troika.ieeedtu.com/css/bootstrap.min.css)
04:28:35	83451/83451	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-145fb%22	http://troika.ieeedtu.com/img/oat.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/oat.jpg	(from http://troika.ieeedtu.com/css/event-default-theme.css)
04:29:02	214565/214565	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-34625%22	http://troika.ieeedtu.com/img/bits_changed.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/bits_changed.jpg	(from http://troika.ieeedtu.com/event/bits.html)
04:29:13	72282/72282	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-11a5a%22	http://troika.ieeedtu.com/img/bytes.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/bytes.jpg	(from http://troika.ieeedtu.com/event/bytes.html)
04:29:20	63528/63528	---M--	200	added ('OK')	image/png	etag:%225a583ac2-f828%22	http://troika.ieeedtu.com/img/sponsors/WAC.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/WAC.png	(from http://troika.ieeedtu.com/sponsors.html)
04:29:26	80212/80212	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-13954%22	http://troika.ieeedtu.com/img/radix.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/radix.jpg	(from http://troika.ieeedtu.com/event/radix.html)
04:29:27	3010/3010	---M--	200	added ('OK')	text/html	etag:%225a5a19c6-bc2%22	http://troika.ieeedtu.com/coming.html	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/coming.html	(from http://troika.ieeedtu.com/event/bots.html)
04:29:29	62038/62038	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-f256%22	http://troika.ieeedtu.com/img/bots.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/bots.jpg	(from http://troika.ieeedtu.com/event/bots.html)
04:31:55	21452/21452	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-53cc%22	http://troika.ieeedtu.com/img/conference2.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/conference2.jpg	(from http://troika.ieeedtu.com/event/S-PAC.html)
04:31:56	12904/12904	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-3268%22	http://troika.ieeedtu.com/img/todo.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/todo.jpg	(from http://troika.ieeedtu.com/event/todo.html)
04:31:56	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:31:44%20GMT	http://troika.ieeedtu.com/css/assets/images/about-video-bg.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/assets/images/about-video-bg.jpg	(from http://troika.ieeedtu.com/css/event-style.css)
04:31:58	31546/31546	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-7b3a%22	http://troika.ieeedtu.com/img/bnb.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/bnb.jpg	(from http://troika.ieeedtu.com/event/bnb.html)
04:32:02	23574/23574	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-5c16%22	http://troika.ieeedtu.com/img/mist1.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/mist1.jpg	(from http://troika.ieeedtu.com/event/mist.html)
04:32:04	5362/5362	---M--	200	added ('OK')	text/css	etag:%225a583ac2-14f2%22	http://troika.ieeedtu.com/css/com.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/com.css	(from http://troika.ieeedtu.com/coming.html)
04:32:08	103958/103958	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-19616%22	http://troika.ieeedtu.com/img/spave.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/spave.jpg	(from http://troika.ieeedtu.com/event/spave.html)
04:32:08	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:31:56%20GMT	http://troika.ieeedtu.com/tools/jquery.min.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/tools/jquery.min.js	(from http://troika.ieeedtu.com/coming.html)
04:32:11	4233/4233	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:42:30%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jquery-backstretch/2.0.4/jquery.backstretch.min.js	C:/Users/Ezby/Downloads/pk.com/cdnjs.cloudflare.com/ajax/libs/jquery-backstretch/2.0.4/jquery.backstretch.min.js	(from http://troika.ieeedtu.com/coming.html)
04:32:15	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%224fbd15cb6047af93373f4f895639c8bf%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Users/Ezby/Downloads/pk.com/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from http://troika.ieeedtu.com/coming.html)
04:32:16	140360/140360	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-22448%22	http://troika.ieeedtu.com/img/sponsors/contact.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/sponsors/contact.jpg	(from http://troika.ieeedtu.com/css/event-style.css)
04:32:18	44791/44791	---M--	200	added ('OK')	image/png	etag:%225a583ac2-aef7%22	http://troika.ieeedtu.com/img/watch.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/watch.png	(from http://troika.ieeedtu.com/coming.html)
04:32:20	14167/14167	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-3757%22	http://troika.ieeedtu.com/img/technovision1.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/technovision1.jpg	(from http://troika.ieeedtu.com/event/techno.html)
04:32:23	14424/14424	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-3858%22	http://troika.ieeedtu.com/img/designimage.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/designimage.jpg	(from http://troika.ieeedtu.com/event/designpro.html)
04:32:32	113046/113046	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-1b996%22	http://troika.ieeedtu.com/img/brainwave.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/brainwave.jpg	(from http://troika.ieeedtu.com/event/bw.html)
04:33:37	2216095/2216095	UR-M--	200	added ('Partial%20Content')	image/gif	etag:%225a583ac2-21d09f%22	http://troika.ieeedtu.com/img/bulb.gif	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/bulb.gif	(from http://troika.ieeedtu.com/schedule.html)
04:33:37	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:33:25%20GMT	http://troika.ieeedtu.com/css/socicon/font/socicon-webfont.eot	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/socicon/font/socicon-webfont.92.delayed	(from http://troika.ieeedtu.com/css/com.css)
04:33:40	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:33:25%20GMT	http://troika.ieeedtu.com/css/socicon/font/socicon-webfont.eot?	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/socicon/font/socicon-webfontd41d.eot	(from http://troika.ieeedtu.com/css/com.css)
04:33:40	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:33:28%20GMT	http://troika.ieeedtu.com/css/socicon/font/socicon-webfont.woff	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/socicon/font/socicon-webfont.woff	(from http://troika.ieeedtu.com/css/com.css)
04:33:41	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:33:29%20GMT	http://troika.ieeedtu.com/css/socicon/font/socicon-webfont.ttf	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/socicon/font/socicon-webfont.ttf	(from http://troika.ieeedtu.com/css/com.css)
04:33:41	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:33:29%20GMT	http://troika.ieeedtu.com/css/socicon/font/socicon-webfont.svg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/socicon/font/socicon-webfont.svg	(from http://troika.ieeedtu.com/css/com.css)
04:33:41	178/178	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2004:33:29%20GMT	http://troika.ieeedtu.com/images/bg.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/images/bg.png	(from http://troika.ieeedtu.com/css/com.css)
04:34:26	2129194/2129194	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-207d2a%22	http://troika.ieeedtu.com/img/electro.jpeg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/electro.jpeg	(from http://troika.ieeedtu.com/event/electrocution.html)
